N,T,edge_per_t,evidences_per_t,optimizer_name,lr,model_name,epsilon_estimated,time,num_epochs,X0_mse,real_epsilon,mu,rho,distance_epsilon
100,80,16,5,nadam,0.0005,simple_BC,0.26873703884858124,0.08525252342224121,201,,0.4619674476356962,0.14028846054070354,3,0.19323040878711495
100,80,16,5,nadam,0.0005,BC_with_evidence,0.2688685047011408,26.551732063293457,201,0.15794265270233154,0.4619674476356962,0.14028846054070354,3,0.19309894293455537
100,80,16,5,nadam,0.0005,BC_observed_positive,0.26872392882527923,2.257098913192749,201,,0.4619674476356962,0.14028846054070354,3,0.19324351881041696
100,80,16,5,nadam,0.001,simple_BC,0.2879247342762943,0.09013962745666504,201,,0.4619674476356962,0.14028846054070354,3,0.1740427133594019
100,80,16,5,nadam,0.001,BC_with_evidence,0.28849438549427975,23.567759037017822,201,0.15684282779693604,0.4619674476356962,0.14028846054070354,3,0.17347306214141645
100,80,16,5,nadam,0.001,BC_observed_positive,0.28788125146006455,2.2612357139587402,201,,0.4619674476356962,0.14028846054070354,3,0.17408619617563165
100,80,16,5,nadam,0.005,simple_BC,0.4269440507978206,0.08516526222229004,201,,0.4619674476356962,0.14028846054070354,3,0.03502339683787559
100,80,16,5,nadam,0.005,BC_with_evidence,0.4483373973390351,19.180444955825806,201,0.1116773709654808,0.4619674476356962,0.14028846054070354,3,0.01363005029666109
100,80,16,5,nadam,0.005,BC_observed_positive,0.42505544012175595,2.1980936527252197,201,,0.4619674476356962,0.14028846054070354,3,0.03691200751394025
100,80,16,5,nadam,0.01,simple_BC,0.49942833448349616,0.08866047859191895,201,,0.4619674476356962,0.14028846054070354,3,0.03746088684779997
100,80,16,5,nadam,0.01,BC_with_evidence,0.5875966604698085,27.863381147384644,201,0.0849643349647522,0.4619674476356962,0.14028846054070354,3,0.12562921283411232
100,80,16,5,nadam,0.01,BC_observed_positive,0.49320209064591064,2.1884820461273193,201,,0.4619674476356962,0.14028846054070354,3,0.031234643010214447
100,80,16,25,adam,0.0001,simple_BC,0.25376115972770563,0.08016753196716309,201,,0.4619674476356962,0.14028846054070354,3,0.20820628790799056
100,80,16,25,adam,0.0001,BC_with_evidence,0.25376631979114206,27.047756910324097,201,0.1533944010734558,0.4619674476356962,0.14028846054070354,3,0.20820112784455413
100,80,16,25,adam,0.0001,BC_observed_positive,0.25376142058565765,2.2707231044769287,201,,0.4619674476356962,0.14028846054070354,3,0.20820602705003854
100,80,16,25,adam,0.0005,simple_BC,0.268994893285604,0.09364199638366699,201,,0.4619674476356962,0.14028846054070354,3,0.1929725543500922
100,80,16,25,adam,0.0005,BC_with_evidence,0.26917255468898393,27.107452392578125,201,0.15394864976406097,0.4619674476356962,0.14028846054070354,3,0.19279489294671226
100,80,16,25,adam,0.0005,BC_observed_positive,0.2690003468711309,2.2917394638061523,201,,0.4619674476356962,0.14028846054070354,3,0.1929671007645653
100,80,16,25,adam,0.001,simple_BC,0.28829466501012413,0.08358240127563477,201,,0.4619674476356962,0.14028846054070354,3,0.17367278262557206
100,80,16,25,adam,0.001,BC_with_evidence,0.28893239281505173,26.29765558242798,201,0.1518976241350174,0.4619674476356962,0.14028846054070354,3,0.17303505482064446
100,80,16,25,adam,0.001,BC_observed_positive,0.28829895578695514,2.1982853412628174,201,,0.4619674476356962,0.14028846054070354,3,0.17366849184874106
100,80,16,25,adam,0.005,simple_BC,0.41637048076090155,0.08198952674865723,201,,0.4619674476356962,0.14028846054070354,3,0.04559696687479464
100,80,16,25,adam,0.005,BC_with_evidence,0.44877744174919554,23.92774510383606,201,0.08173377811908722,0.4619674476356962,0.14028846054070354,3,0.013190005886500655
100,80,16,25,adam,0.005,BC_observed_positive,0.4165410712076505,2.1160976886749268,201,,0.4619674476356962,0.14028846054070354,3,0.0454263764280457
100,80,16,25,adam,0.01,simple_BC,0.4553469364438057,0.08118367195129395,201,,0.4619674476356962,0.14028846054070354,3,0.006620511191890499
100,80,16,25,adam,0.01,BC_with_evidence,0.5862515095289024,21.243096113204956,201,0.05777449533343315,0.4619674476356962,0.14028846054070354,3,0.12428406189320618
100,80,16,25,adam,0.01,BC_observed_positive,0.4558494249238959,2.2671146392822266,201,,0.4619674476356962,0.14028846054070354,3,0.006118022711800286
100,80,16,25,RMSprop,0.0001,simple_BC,0.25597364359596386,0.08301591873168945,201,,0.4619674476356962,0.14028846054070354,3,0.20599380403973233
100,80,16,25,RMSprop,0.0001,BC_with_evidence,0.2559851053318777,25.96010684967041,201,0.1609908938407898,0.4619674476356962,0.14028846054070354,3,0.2059823423038185
100,80,16,25,RMSprop,0.0001,BC_observed_positive,0.25597390792183594,2.2657999992370605,201,,0.4619674476356962,0.14028846054070354,3,0.20599353971386025
100,80,16,25,RMSprop,0.0005,simple_BC,0.28039288101302823,0.0746457576751709,201,,0.4619674476356962,0.14028846054070354,3,0.18157456662266797
100,80,16,25,RMSprop,0.0005,BC_with_evidence,0.2807290250524349,28.269147634506226,201,0.14141346514225006,0.4619674476356962,0.14028846054070354,3,0.18123842258326128
100,80,16,25,RMSprop,0.0005,BC_observed_positive,0.28038760193487366,2.2335968017578125,201,,0.4619674476356962,0.14028846054070354,3,0.18157984570082253
100,80,16,25,RMSprop,0.001,simple_BC,0.3114558476382554,0.07415461540222168,201,,0.4619674476356962,0.14028846054070354,3,0.1505115999974408
100,80,16,25,RMSprop,0.001,BC_with_evidence,0.31312213693186713,26.16028356552124,201,0.12277728319168091,0.4619674476356962,0.14028846054070354,3,0.14884531070382906
100,80,16,25,RMSprop,0.001,BC_observed_positive,0.31146503450360447,2.148226499557495,201,,0.4619674476356962,0.14028846054070354,3,0.15050241313209173
100,80,16,25,RMSprop,0.005,simple_BC,0.4521945413730916,0.07348370552062988,201,,0.4619674476356962,0.14028846054070354,3,0.009772906262604575
100,80,16,25,RMSprop,0.005,BC_with_evidence,0.5516062144243841,24.986205101013184,201,0.08142678439617157,0.4619674476356962,0.14028846054070354,3,0.08963876678868787
100,80,16,25,RMSprop,0.005,BC_observed_positive,0.4527205433466918,2.2427289485931396,201,,0.4619674476356962,0.14028846054070354,3,0.009246904289004376
100,80,16,25,RMSprop,0.01,simple_BC,0.4556947391112047,0.06761002540588379,170,,0.4619674476356962,0.14028846054070354,3,0.006272708524491466
100,80,16,25,RMSprop,0.01,BC_with_evidence,0.6558180621929397,23.570064544677734,201,0.03734363615512848,0.4619674476356962,0.14028846054070354,3,0.1938506145572435
100,80,16,25,RMSprop,0.01,BC_observed_positive,0.4562105277364464,2.2211530208587646,201,,0.4619674476356962,0.14028846054070354,3,0.005756919899249813
100,80,16,25,adagrad,0.0001,simple_BC,0.2505038314692867,0.07717037200927734,201,,0.4619674476356962,0.14028846054070354,3,0.21146361616640952
100,80,16,25,adagrad,0.0001,BC_with_evidence,0.2505039373093497,21.79473042488098,201,0.16754695773124695,0.4619674476356962,0.14028846054070354,3,0.21146351032634647
100,80,16,25,adagrad,0.0001,BC_observed_positive,0.25050353947908666,2.237481117248535,201,,0.4619674476356962,0.14028846054070354,3,0.21146390815660954
100,80,16,25,adagrad,0.0005,simple_BC,0.2525234891113781,0.08077144622802734,201,,0.4619674476356962,0.14028846054070354,3,0.20944395852431807
100,80,16,25,adagrad,0.0005,BC_with_evidence,0.25252555476900207,27.444835901260376,201,0.1543767750263214,0.4619674476356962,0.14028846054070354,3,0.20944189286669412
100,80,16,25,adagrad,0.0005,BC_observed_positive,0.2525233721245423,2.221811294555664,201,,0.4619674476356962,0.14028846054070354,3,0.2094440755111539
100,80,16,25,adagrad,0.001,simple_BC,0.2550574596053575,0.07549619674682617,201,,0.4619674476356962,0.14028846054070354,3,0.20690998803033872
100,80,16,25,adagrad,0.001,BC_with_evidence,0.2550649401764735,24.395410537719727,201,0.14463743567466736,0.4619674476356962,0.14028846054070354,3,0.20690250745922267
100,80,16,25,adagrad,0.001,BC_observed_positive,0.2550530737411315,2.1383349895477295,201,,0.4619674476356962,0.14028846054070354,3,0.20691437389456468
100,80,16,25,adagrad,0.005,simple_BC,0.2756317036172075,0.07384610176086426,201,,0.4619674476356962,0.14028846054070354,3,0.18633574401848868
100,80,16,25,adagrad,0.005,BC_with_evidence,0.27587868921052605,24.879884243011475,201,0.12027435004711151,0.4619674476356962,0.14028846054070354,3,0.18608875842517014
100,80,16,25,adagrad,0.005,BC_observed_positive,0.2756220580084455,2.151477575302124,201,,0.4619674476356962,0.14028846054070354,3,0.18634538962725067
100,80,16,25,adagrad,0.01,simple_BC,0.301703781374481,0.08008337020874023,201,,0.4619674476356962,0.14028846054070354,3,0.1602636662612152
100,80,16,25,adagrad,0.01,BC_with_evidence,0.30306503980394944,25.42192316055298,201,0.11472504585981369,0.4619674476356962,0.14028846054070354,3,0.15890240783174675
100,80,16,25,adagrad,0.01,BC_observed_positive,0.3017373520962468,2.2508294582366943,201,,0.4619674476356962,0.14028846054070354,3,0.1602300955394494
100,80,16,25,nadam,0.0001,simple_BC,0.2536971233583832,0.08918642997741699,201,,0.4619674476356962,0.14028846054070354,3,0.208270324277313
100,80,16,25,nadam,0.0001,BC_with_evidence,0.253703833495229,23.56730079650879,201,0.15701282024383545,0.4619674476356962,0.14028846054070354,3,0.20826361414046718
100,80,16,25,nadam,0.0001,BC_observed_positive,0.2536971667804373,2.2232325077056885,201,,0.4619674476356962,0.14028846054070354,3,0.2082702808552589
100,80,16,25,nadam,0.0005,simple_BC,0.26864569948733785,0.08569788932800293,201,,0.4619674476356962,0.14028846054070354,3,0.19332174814835834
100,80,16,25,nadam,0.0005,BC_with_evidence,0.2688085966920908,23.00960373878479,201,0.1440904438495636,0.4619674476356962,0.14028846054070354,3,0.1931588509436054
100,80,16,25,nadam,0.0005,BC_observed_positive,0.26864887395916787,2.2511584758758545,201,,0.4619674476356962,0.14028846054070354,3,0.19331857367652833
100,80,16,25,nadam,0.001,simple_BC,0.28751780221712614,0.08087921142578125,201,,0.4619674476356962,0.14028846054070354,3,0.17444964541857005
100,80,16,25,nadam,0.001,BC_with_evidence,0.28835657135234505,20.551345825195312,201,0.17397165298461914,0.4619674476356962,0.14028846054070354,3,0.17361087628335115
100,80,16,25,nadam,0.001,BC_observed_positive,0.28750788746309935,2.195155143737793,201,,0.4619674476356962,0.14028846054070354,3,0.17445956017259684
100,80,16,25,nadam,0.005,simple_BC,0.4111281056074248,0.08602118492126465,201,,0.4619674476356962,0.14028846054070354,3,0.050839342028271395
100,80,16,25,nadam,0.005,BC_with_evidence,0.44473169523510303,28.033266305923462,201,0.07553661614656448,0.4619674476356962,0.14028846054070354,3,0.017235752400593163
100,80,16,25,nadam,0.005,BC_observed_positive,0.4112318418161356,2.1975579261779785,201,,0.4619674476356962,0.14028846054070354,3,0.0507356058195606
100,80,16,25,nadam,0.01,simple_BC,0.45359323063613144,0.08268117904663086,201,,0.4619674476356962,0.14028846054070354,3,0.008374216999564754
100,80,16,25,nadam,0.01,BC_with_evidence,0.5687204205887965,26.215198755264282,201,0.05267510935664177,0.4619674476356962,0.14028846054070354,3,0.10675297295310027
100,80,16,25,nadam,0.01,BC_observed_positive,0.4540458619427111,2.2099831104278564,201,,0.4619674476356962,0.14028846054070354,3,0.007921585692985067
100,80,64,5,adam,0.0001,simple_BC,0.2537609716131966,0.10169744491577148,201,,0.4619674476356962,0.14028846054070354,3,0.2082064760224996
100,80,64,5,adam,0.0001,BC_with_evidence,0.25376975013401365,28.432934761047363,201,0.17861999571323395,0.4619674476356962,0.14028846054070354,3,0.20819769750168254
100,80,64,5,adam,0.0001,BC_observed_positive,0.25376092334074274,2.192051887512207,201,,0.4619674476356962,0.14028846054070354,3,0.20820652429495345
100,80,64,5,adam,0.0005,simple_BC,0.2689908866286171,0.10152506828308105,201,,0.4619674476356962,0.14028846054070354,3,0.1929765610070791
100,80,64,5,adam,0.0005,BC_with_evidence,0.26923019800510717,26.397194385528564,201,0.11736976355314255,0.4619674476356962,0.14028846054070354,3,0.19273724963058902
100,80,64,5,adam,0.0005,BC_observed_positive,0.26899043100889924,2.232836961746216,201,,0.4619674476356962,0.14028846054070354,3,0.19297701662679695
100,80,64,5,adam,0.001,simple_BC,0.2882833759676542,0.10994791984558105,201,,0.4619674476356962,0.14028846054070354,3,0.173684071668042
100,80,64,5,adam,0.001,BC_with_evidence,0.28934209129126887,23.52835488319397,201,0.15883727371692657,0.4619674476356962,0.14028846054070354,3,0.17262535634442733
100,80,64,5,adam,0.001,BC_observed_positive,0.2882817380370578,2.162008285522461,201,,0.4619674476356962,0.14028846054070354,3,0.17368570959863838
100,80,64,5,adam,0.005,simple_BC,0.4178701392041552,0.10340571403503418,201,,0.4619674476356962,0.14028846054070354,3,0.04409730843154097
100,80,64,5,adam,0.005,BC_with_evidence,0.4629571095548823,22.10700488090515,201,0.13780981302261353,0.4619674476356962,0.14028846054070354,3,0.0009896619191860911
100,80,64,5,adam,0.005,BC_observed_positive,0.41793222667133695,2.1834795475006104,201,,0.4619674476356962,0.14028846054070354,3,0.044035220964359245
100,80,64,5,adam,0.01,simple_BC,0.46201918269236114,0.10143542289733887,201,,0.4619674476356962,0.14028846054070354,3,5.173505666494771e-05
100,80,64,5,adam,0.01,BC_with_evidence,0.6341045134832237,26.607059955596924,201,0.10407672822475433,0.4619674476356962,0.14028846054070354,3,0.17213706584752753
100,80,64,5,adam,0.01,BC_observed_positive,0.4621837617748368,2.2067558765411377,201,,0.4619674476356962,0.14028846054070354,3,0.00021631413914058317
100,80,64,5,RMSprop,0.0001,simple_BC,0.25597329777081623,0.09516072273254395,201,,0.4619674476356962,0.14028846054070354,3,0.20599414986487996
100,80,64,5,RMSprop,0.0001,BC_with_evidence,0.25599010130131206,30.422523498535156,201,0.12488473206758499,0.4619674476356962,0.14028846054070354,3,0.20597734633438414
100,80,64,5,RMSprop,0.0001,BC_observed_positive,0.25597430005345234,2.2544028759002686,201,,0.4619674476356962,0.14028846054070354,3,0.20599314758224385
100,80,64,5,RMSprop,0.0005,simple_BC,0.2803869218300425,0.09342336654663086,201,,0.4619674476356962,0.14028846054070354,3,0.1815805258056537
100,80,64,5,RMSprop,0.0005,BC_with_evidence,0.28087960581211924,25.190912008285522,201,0.17032788693904877,0.4619674476356962,0.14028846054070354,3,0.18108784182357696
100,80,64,5,RMSprop,0.0005,BC_observed_positive,0.2803884225691655,2.137726068496704,201,,0.4619674476356962,0.14028846054070354,3,0.18157902506653067
100,80,64,5,RMSprop,0.001,simple_BC,0.31145354412242043,0.09779071807861328,201,,0.4619674476356962,0.14028846054070354,3,0.15051390351327576
100,80,64,5,RMSprop,0.001,BC_with_evidence,0.31379298704430725,27.89136052131653,201,0.17106766998767853,0.4619674476356962,0.14028846054070354,3,0.14817446059138895
100,80,64,5,RMSprop,0.001,BC_observed_positive,0.31145980787712585,2.2144417762756348,201,,0.4619674476356962,0.14028846054070354,3,0.15050763975857034
100,80,64,5,RMSprop,0.005,simple_BC,0.4579069463089862,0.09830403327941895,201,,0.4619674476356962,0.14028846054070354,3,0.0040605013267099865
100,80,64,5,RMSprop,0.005,BC_with_evidence,0.578716532489705,22.645129203796387,201,0.1302071511745453,0.4619674476356962,0.14028846054070354,3,0.11674908485400881
100,80,64,5,RMSprop,0.005,BC_observed_positive,0.45806170274814506,2.2716422080993652,201,,0.4619674476356962,0.14028846054070354,3,0.0039057448875511325
100,80,64,5,RMSprop,0.01,simple_BC,0.46290355285344587,0.087005615234375,180,,0.4619674476356962,0.14028846054070354,3,0.000936105217749672
100,80,64,5,RMSprop,0.01,BC_with_evidence,0.7691274170099557,11.058845520019531,201,0.17513900995254517,0.4619674476356962,0.14028846054070354,3,0.3071599693742595
100,80,64,5,RMSprop,0.01,BC_observed_positive,0.46280202769259177,2.272573947906494,201,,0.4619674476356962,0.14028846054070354,3,0.000834580056895573
100,80,64,5,adagrad,0.0001,simple_BC,0.2505038283622182,0.10658788681030273,201,,0.4619674476356962,0.14028846054070354,3,0.211463619273478
100,80,64,5,adagrad,0.0001,BC_with_evidence,0.2505039658887652,12.088188886642456,201,0.13984496891498566,0.4619674476356962,0.14028846054070354,3,0.21146348174693097
100,80,64,5,adagrad,0.0001,BC_observed_positive,0.2505038338842898,2.2833828926086426,201,,0.4619674476356962,0.14028846054070354,3,0.21146361375140638
100,80,64,5,adagrad,0.0005,simple_BC,0.2525234127959972,0.09426617622375488,201,,0.4619674476356962,0.14028846054070354,3,0.20944403483969898
100,80,64,5,adagrad,0.0005,BC_with_evidence,0.2525269439694247,11.982385158538818,201,0.1510581374168396,0.4619674476356962,0.14028846054070354,3,0.20944050366627148
100,80,64,5,adagrad,0.0005,BC_observed_positive,0.25252324711454205,2.287688970565796,201,,0.4619674476356962,0.14028846054070354,3,0.20944420052115414
100,80,64,5,adagrad,0.001,simple_BC,0.25505716153766017,0.10233020782470703,201,,0.4619674476356962,0.14028846054070354,3,0.20691028609803602
100,80,64,5,adagrad,0.001,BC_with_evidence,0.25507160930281514,12.608309268951416,201,0.13473787903785706,0.4619674476356962,0.14028846054070354,3,0.20689583833288105
100,80,64,5,adagrad,0.001,BC_observed_positive,0.25505657186638253,2.309499502182007,201,,0.4619674476356962,0.14028846054070354,3,0.20691087576931366
100,80,64,5,adagrad,0.005,simple_BC,0.27562610114093067,0.09702324867248535,201,,0.4619674476356962,0.14028846054070354,3,0.18634134649476553
100,80,64,5,adagrad,0.005,BC_with_evidence,0.2760306125104683,12.348679065704346,201,0.17141342163085938,0.4619674476356962,0.14028846054070354,3,0.1859368351252279
100,80,64,5,adagrad,0.005,BC_observed_positive,0.2756330099458137,2.3060102462768555,201,,0.4619674476356962,0.14028846054070354,3,0.1863344376898825
100,80,64,5,adagrad,0.01,simple_BC,0.30169505086461806,0.10624980926513672,201,,0.4619674476356962,0.14028846054070354,3,0.16027239677107813
100,80,64,5,adagrad,0.01,BC_with_evidence,0.30356850711797123,13.36546516418457,201,0.15684202313423157,0.4619674476356962,0.14028846054070354,3,0.15839894051772496
100,80,64,5,adagrad,0.01,BC_observed_positive,0.301700629360937,2.2957019805908203,201,,0.4619674476356962,0.14028846054070354,3,0.1602668182747592
100,80,64,5,nadam,0.0001,simple_BC,0.2536969165209975,0.11256289482116699,201,,0.4619674476356962,0.14028846054070354,3,0.20827053111469868
100,80,64,5,nadam,0.0001,BC_with_evidence,0.2537064935357035,12.47184705734253,201,0.13145074248313904,0.4619674476356962,0.14028846054070354,3,0.20826095409999268
100,80,64,5,nadam,0.0001,BC_observed_positive,0.2536976724966072,2.2966065406799316,201,,0.4619674476356962,0.14028846054070354,3,0.208269775139089
100,80,64,5,nadam,0.0005,simple_BC,0.2686412992073976,0.1116795539855957,201,,0.4619674476356962,0.14028846054070354,3,0.1933261484282986
100,80,64,5,nadam,0.0005,BC_with_evidence,0.268904670783214,13.333910465240479,201,0.12855631113052368,0.4619674476356962,0.14028846054070354,3,0.1930627768524822
100,80,64,5,nadam,0.0005,BC_observed_positive,0.2686451642133378,2.323478937149048,201,,0.4619674476356962,0.14028846054070354,3,0.1933222834223584
100,80,64,5,nadam,0.001,simple_BC,0.28750534530211935,0.11486101150512695,201,,0.4619674476356962,0.14028846054070354,3,0.17446210233357684
100,80,64,5,nadam,0.001,BC_with_evidence,0.2886497444167869,11.990833520889282,201,0.13594302535057068,0.4619674476356962,0.14028846054070354,3,0.17331770321890927
100,80,64,5,nadam,0.001,BC_observed_positive,0.28749968134488657,2.330942392349243,201,,0.4619674476356962,0.14028846054070354,3,0.17446776629080962
100,80,64,5,nadam,0.005,simple_BC,0.41250924677368034,0.11528468132019043,201,,0.4619674476356962,0.14028846054070354,3,0.049458200862015855
100,80,64,5,nadam,0.005,BC_with_evidence,0.4579581114874836,11.69047212600708,201,0.11945588141679764,0.4619674476356962,0.14028846054070354,3,0.004009336148212583
100,80,64,5,nadam,0.005,BC_observed_positive,0.41250465592966856,2.2997994422912598,201,,0.4619674476356962,0.14028846054070354,3,0.04946279170602763
100,80,64,5,nadam,0.01,simple_BC,0.45969905022486063,0.12293314933776855,201,,0.4619674476356962,0.14028846054070354,3,0.0022683974108355653
100,80,64,5,nadam,0.01,BC_with_evidence,0.6245846222504806,12.076634645462036,201,0.14719687402248383,0.4619674476356962,0.14028846054070354,3,0.16261717461478442
100,80,64,5,nadam,0.01,BC_observed_positive,0.4599556709976313,2.317902088165283,201,,0.4619674476356962,0.14028846054070354,3,0.0020117766380648994
100,80,64,25,adam,0.0001,simple_BC,0.25375991454257846,0.10549235343933105,201,,0.4619674476356962,0.14028846054070354,3,0.20820753309311774
100,80,64,25,adam,0.0001,BC_with_evidence,0.25376903224548175,11.73014760017395,201,0.19504153728485107,0.4619674476356962,0.14028846054070354,3,0.20819841539021444
100,80,64,25,adam,0.0001,BC_observed_positive,0.25375908345320164,2.2805607318878174,201,,0.4619674476356962,0.14028846054070354,3,0.20820836418249455
100,80,64,25,adam,0.0005,simple_BC,0.26896144266842814,0.11950993537902832,201,,0.4619674476356962,0.14028846054070354,3,0.19300600496726805
100,80,64,25,adam,0.0005,BC_with_evidence,0.26921289946145194,12.997363328933716,201,0.19794437289237976,0.4619674476356962,0.14028846054070354,3,0.19275454817424426
100,80,64,25,adam,0.0005,BC_observed_positive,0.2689590494674495,2.331770181655884,201,,0.4619674476356962,0.14028846054070354,3,0.19300839816824672
100,80,64,25,adam,0.001,simple_BC,0.2881496296243296,0.11456775665283203,201,,0.4619674476356962,0.14028846054070354,3,0.1738178180113666
100,80,64,25,adam,0.001,BC_with_evidence,0.28928674236222307,12.86276388168335,201,0.15601125359535217,0.4619674476356962,0.14028846054070354,3,0.17268070527347312
100,80,64,25,adam,0.001,BC_observed_positive,0.2881439461514478,2.3154377937316895,201,,0.4619674476356962,0.14028846054070354,3,0.1738235014842484
100,80,64,25,adam,0.005,simple_BC,0.4119448522756971,0.11934065818786621,201,,0.4619674476356962,0.14028846054070354,3,0.05002259535999909
100,80,64,25,adam,0.005,BC_with_evidence,0.46091658014671105,12.545564651489258,201,0.13523709774017334,0.4619674476356962,0.14028846054070354,3,0.001050867488985141
100,80,64,25,adam,0.005,BC_observed_positive,0.4118895403637699,2.3236207962036133,201,,0.4619674476356962,0.14028846054070354,3,0.05007790727192629
100,80,64,25,adam,0.01,simple_BC,0.44613773715893573,0.11435127258300781,201,,0.4619674476356962,0.14028846054070354,3,0.01582971047676046
100,80,64,25,adam,0.01,BC_with_evidence,0.6286065268074188,13.001850605010986,201,0.0963316559791565,0.4619674476356962,0.14028846054070354,3,0.1666390791717226
100,80,64,25,adam,0.01,BC_observed_positive,0.4460775336190462,2.34775447845459,201,,0.4619674476356962,0.14028846054070354,3,0.01588991401665002
100,80,64,25,RMSprop,0.0001,simple_BC,0.2559712625470311,0.1012880802154541,201,,0.4619674476356962,0.14028846054070354,3,0.20599618508866507
100,80,64,25,RMSprop,0.0001,BC_with_evidence,0.25598865926077974,11.823088884353638,201,0.18012160062789917,0.4619674476356962,0.14028846054070354,3,0.20597878837491645
100,80,64,25,RMSprop,0.0001,BC_observed_positive,0.2559712822260182,2.2996315956115723,201,,0.4619674476356962,0.14028846054070354,3,0.20599616540967797
100,80,64,25,RMSprop,0.0005,simple_BC,0.2803250828907537,0.09713912010192871,201,,0.4619674476356962,0.14028846054070354,3,0.1816423647449425
100,80,64,25,RMSprop,0.0005,BC_with_evidence,0.280854651938062,12.13883900642395,201,0.14727890491485596,0.4619674476356962,0.14028846054070354,3,0.18111279569763417
100,80,64,25,RMSprop,0.0005,BC_observed_positive,0.28031921933981496,2.2899978160858154,201,,0.4619674476356962,0.14028846054070354,3,0.18164822829588123
100,80,64,25,RMSprop,0.001,simple_BC,0.31114187611706023,0.10454034805297852,201,,0.4619674476356962,0.14028846054070354,3,0.15082557151863596
100,80,64,25,RMSprop,0.001,BC_with_evidence,0.31363217077213107,12.310790777206421,201,0.1743643879890442,0.4619674476356962,0.14028846054070354,3,0.14833527686356512
100,80,64,25,RMSprop,0.001,BC_observed_positive,0.31112548870192036,2.33968186378479,201,,0.4619674476356962,0.14028846054070354,3,0.15084195893377583
100,80,64,25,RMSprop,0.005,simple_BC,0.44372849801976605,0.10308122634887695,201,,0.4619674476356962,0.14028846054070354,3,0.018238949615930145
100,80,64,25,RMSprop,0.005,BC_with_evidence,0.5752686689057531,13.779033899307251,201,0.11650271713733673,0.4619674476356962,0.14028846054070354,3,0.11330122127005693
100,80,64,25,RMSprop,0.005,BC_observed_positive,0.4437808895559458,2.2972731590270996,201,,0.4619674476356962,0.14028846054070354,3,0.018186558079750392
100,80,64,25,RMSprop,0.01,simple_BC,0.4462940210566118,0.08185863494873047,164,,0.4619674476356962,0.14028846054070354,3,0.015673426579084382
100,80,64,25,RMSprop,0.01,BC_with_evidence,0.7574705765922446,12.510788679122925,201,0.07867682725191116,0.4619674476356962,0.14028846054070354,3,0.2955031289565484
100,80,64,25,RMSprop,0.01,BC_observed_positive,0.44621686369306446,2.283339738845825,201,,0.4619674476356962,0.14028846054070354,3,0.015750583942631735
100,80,64,25,adagrad,0.0001,simple_BC,0.2505038117390373,0.10128068923950195,201,,0.4619674476356962,0.14028846054070354,3,0.2114636358966589
100,80,64,25,adagrad,0.0001,BC_with_evidence,0.2505039582253868,11.569303035736084,201,0.16130274534225464,0.4619674476356962,0.14028846054070354,3,0.2114634894103094
100,80,64,25,adagrad,0.0001,BC_observed_positive,0.25050368997097416,2.286754846572876,201,,0.4619674476356962,0.14028846054070354,3,0.21146375766472203
100,80,64,25,adagrad,0.0005,simple_BC,0.2525229903886514,0.09949135780334473,201,,0.4619674476356962,0.14028846054070354,3,0.2094444572470448
100,80,64,25,adagrad,0.0005,BC_with_evidence,0.2525266639756738,12.002769947052002,201,0.20026759803295135,0.4619674476356962,0.14028846054070354,3,0.2094407836600224
100,80,64,25,adagrad,0.0005,BC_observed_positive,0.2525227592862527,2.265636682510376,201,,0.4619674476356962,0.14028846054070354,3,0.20944468834944352
100,80,64,25,adagrad,0.001,simple_BC,0.25505543732760044,0.1098785400390625,201,,0.4619674476356962,0.14028846054070354,3,0.20691201030809575
100,80,64,25,adagrad,0.001,BC_with_evidence,0.25507071700732054,11.792465925216675,201,0.16024985909461975,0.4619674476356962,0.14028846054070354,3,0.20689673062837566
100,80,64,25,adagrad,0.001,BC_observed_positive,0.2550563189078418,2.2734487056732178,201,,0.4619674476356962,0.14028846054070354,3,0.2069111287278544
100,80,64,25,adagrad,0.005,simple_BC,0.27557565478677387,0.10071611404418945,201,,0.4619674476356962,0.14028846054070354,3,0.18639179284892232
100,80,64,25,adagrad,0.005,BC_with_evidence,0.27599722986395664,11.502632141113281,201,0.19313405454158783,0.4619674476356962,0.14028846054070354,3,0.18597021777173955
100,80,64,25,adagrad,0.005,BC_observed_positive,0.27557880070201624,2.2583200931549072,201,,0.4619674476356962,0.14028846054070354,3,0.18638864693367996
100,80,64,25,adagrad,0.01,simple_BC,0.3014528389871987,0.10659480094909668,201,,0.4619674476356962,0.14028846054070354,3,0.16051460864849748
100,80,64,25,adagrad,0.01,BC_with_evidence,0.30344916070118727,12.151502132415771,201,0.10070237517356873,0.4619674476356962,0.14028846054070354,3,0.15851828693450892
100,80,64,25,adagrad,0.01,BC_observed_positive,0.3014476993287287,2.3193447589874268,201,,0.4619674476356962,0.14028846054070354,3,0.16051974830696747
100,80,64,25,nadam,0.0001,simple_BC,0.2536957554777936,0.12636017799377441,201,,0.4619674476356962,0.14028846054070354,3,0.2082716921579026
100,80,64,25,nadam,0.0001,BC_with_evidence,0.2537058051531028,13.359225511550903,201,0.1838267743587494,0.4619674476356962,0.14028846054070354,3,0.20826164248259338
100,80,64,25,nadam,0.0001,BC_observed_positive,0.25369379209464726,2.3088231086730957,201,,0.4619674476356962,0.14028846054070354,3,0.20827365554104893
