N,T,edge_per_t,evidences_per_t,model,optimizer_name,num_epochs,lr,model_name,minibatch_size,X0_lr_scale,epsilon_plus_estimated,epsilon_minus_estimated,X0_r2,time,last_iteration,real_epsilon_plus,real_epsilon_minus,mu_plus,mu_minus,rho,distance_epsilon_plus,distance_epsilon_minus
100,64,16,8,backfire,adam,400,0.1,BC_backfire,0,10,0.5168486665518132,0.5949834266492426,0.5443228483200073,7.999550819396973,170,0.004665461358878797,0.34507288488981513,0.42004810815034616,0.17667388893133695,16,0.5121832051929344,0.2499105417594275
100,64,16,8,backfire,adam,400,0.1,BC_backfire,0,20,0.5555144857458528,0.5694670163082204,0.21825945377349854,19.020121335983276,401,0.004665461358878797,0.34507288488981513,0.42004810815034616,0.17667388893133695,16,0.550849024386974,0.22439413141840525
100,64,16,8,backfire,adam,400,0.1,BC_backfire,0,40,0.5632551420135391,0.5953145928045388,-0.015010237693786621,19.05083394050598,401,0.004665461358878797,0.34507288488981513,0.42004810815034616,0.17667388893133695,16,0.5585896806546603,0.25024170791472367
100,64,16,8,backfire,adam,800,0.005,BC_backfire,0,10,0.5514265412831527,0.6375284493332672,-0.15412378311157227,8.590070009231567,181,0.004665461358878797,0.34507288488981513,0.42004810815034616,0.17667388893133695,16,0.5467610799242739,0.2924555644434521
100,64,16,8,backfire,adam,800,0.005,BC_backfire,0,20,0.5565821179799593,0.6533311646949996,-0.011389493942260742,6.260605573654175,133,0.004665461358878797,0.34507288488981513,0.42004810815034616,0.17667388893133695,16,0.5519166566210805,0.3082582798051845
100,64,16,8,backfire,adam,800,0.005,BC_backfire,0,40,0.534623630132987,0.6227852306520515,0.17624908685684204,18.209782600402832,384,0.004665461358878797,0.34507288488981513,0.42004810815034616,0.17667388893133695,16,0.5299581687741082,0.27771234576223636
100,64,16,8,backfire,adam,800,0.01,BC_backfire,0,10,0.5408442402837648,0.5914359561176945,0.05917477607727051,14.080900430679321,298,0.004665461358878797,0.34507288488981513,0.42004810815034616,0.17667388893133695,16,0.536178778924886,0.24636307122787937
100,64,16,8,backfire,adam,800,0.01,BC_backfire,0,20,0.5572291145760965,0.5972350991110408,-0.17110061645507812,12.366410970687866,260,0.004665461358878797,0.34507288488981513,0.42004810815034616,0.17667388893133695,16,0.5525636532172177,0.25216221422122564
100,64,16,8,backfire,adam,800,0.01,BC_backfire,0,40,0.5572459941873348,0.6030468852792211,0.0077779293060302734,12.452656745910645,263,0.004665461358878797,0.34507288488981513,0.42004810815034616,0.17667388893133695,16,0.552580532828456,0.257974000389406
100,64,16,8,backfire,adam,800,0.05,BC_backfire,0,10,0.5400143185536634,0.5915110711552793,0.2610623240470886,9.704071044921875,205,0.004665461358878797,0.34507288488981513,0.42004810815034616,0.17667388893133695,16,0.5353488571947846,0.2464381862654642
