N,T,edge_per_t,evidences_per_t,optimizer_name,num_epochs,lr,model_name,minibatch_size,X0_lr_scale,epsilon_estimated,X0_r2,time,last_iteration,real_epsilon,mu,rho,distance_epsilon
100,64,16,8,RMSprop,800,0.001,BC_with_evidence,32,1,0.2600077559403166,-0.1965402364730835,54.63442540168762,801,0.4051236819472956,0.46009316453280896,16,0.14511592600697898
100,64,16,8,RMSprop,800,0.001,BC_with_evidence,32,10,0.285593136100954,-0.11517989635467529,60.453028440475464,801,0.4051236819472956,0.46009316453280896,16,0.1195305458463416
100,64,16,8,RMSprop,800,0.005,BC_with_evidence,0,1,0.28739421179829006,-2.0646016597747803,55.345677614212036,801,0.4051236819472956,0.46009316453280896,16,0.11772947014900553
100,64,16,8,RMSprop,800,0.005,BC_with_evidence,0,10,0.30274772952898593,-3.980477809906006,60.97488522529602,801,0.4051236819472956,0.46009316453280896,16,0.10237595241830966
100,64,16,8,RMSprop,800,0.005,BC_with_evidence,16,1,0.23722321491762474,-0.2320232391357422,54.40729808807373,801,0.4051236819472956,0.46009316453280896,16,0.16790046702967085
100,64,16,8,RMSprop,800,0.005,BC_with_evidence,16,10,0.4295200274926207,0.10349613428115845,62.1194167137146,801,0.4051236819472956,0.46009316453280896,16,0.024396345545325104
100,64,16,8,RMSprop,800,0.005,BC_with_evidence,32,1,0.441923584908885,-0.16494965553283691,55.415804386138916,801,0.4051236819472956,0.46009316453280896,16,0.036799902961589415
100,64,16,8,RMSprop,800,0.005,BC_with_evidence,32,10,0.30397474738459085,-0.3143872022628784,62.34687399864197,801,0.4051236819472956,0.46009316453280896,16,0.10114893456270474
100,64,16,8,RMSprop,800,0.01,BC_with_evidence,0,1,0.31069510070148726,-1.1234455108642578,52.53422784805298,801,0.4051236819472956,0.46009316453280896,16,0.09442858124580833
100,64,16,8,RMSprop,800,0.01,BC_with_evidence,0,10,0.29579335355188596,-3.1595945358276367,62.97133183479309,801,0.4051236819472956,0.46009316453280896,16,0.10933032839540963
100,64,16,8,RMSprop,800,0.01,BC_with_evidence,16,1,0.57088914801548,-0.08461201190948486,52.17866086959839,801,0.4051236819472956,0.46009316453280896,16,0.16576546606818438
100,64,16,8,RMSprop,800,0.01,BC_with_evidence,16,10,0.3203229010398981,-0.10616099834442139,63.48238968849182,801,0.4051236819472956,0.46009316453280896,16,0.08480078090739751
100,64,16,8,RMSprop,800,0.01,BC_with_evidence,32,1,0.30778882578764616,-0.2723238468170166,51.622138023376465,801,0.4051236819472956,0.46009316453280896,16,0.09733485615964943
100,64,16,8,RMSprop,800,0.01,BC_with_evidence,32,10,0.4594875972693581,-0.1654222011566162,63.524309158325195,801,0.4051236819472956,0.46009316453280896,16,0.05436391532206253
100,64,16,8,RMSprop,800,0.05,BC_with_evidence,0,1,0.43472207866553364,0.3235322833061218,50.80458641052246,801,0.4051236819472956,0.46009316453280896,16,0.02959839671823805
100,64,16,8,RMSprop,800,0.05,BC_with_evidence,0,10,0.49184756606442276,0.6088026762008667,64.51216244697571,801,0.4051236819472956,0.46009316453280896,16,0.08672388411712717
100,64,16,8,RMSprop,800,0.05,BC_with_evidence,16,1,0.4466925305100591,-0.18160057067871094,51.51158809661865,801,0.4051236819472956,0.46009316453280896,16,0.041568848562763494
100,64,16,8,RMSprop,800,0.05,BC_with_evidence,16,10,0.4848697536218248,0.044189274311065674,56.6404390335083,801,0.4051236819472956,0.46009316453280896,16,0.07974607167452918
100,64,16,8,RMSprop,800,0.05,BC_with_evidence,32,1,0.4440069221512427,-0.1589604616165161,51.97994065284729,801,0.4051236819472956,0.46009316453280896,16,0.03888324020394712
100,64,16,8,RMSprop,800,0.05,BC_with_evidence,32,10,0.43833359202694916,-0.18186736106872559,56.23005962371826,801,0.4051236819472956,0.46009316453280896,16,0.03320991007965357
100,64,16,8,RMSprop,800,0.1,BC_with_evidence,0,1,0.5474103354958604,0.4514392614364624,59.33021330833435,801,0.4051236819472956,0.46009316453280896,16,0.1422866535485648
100,64,16,8,RMSprop,800,0.1,BC_with_evidence,0,10,0.5355105570763408,0.5402287840843201,56.07737183570862,801,0.4051236819472956,0.46009316453280896,16,0.13038687512904518
100,64,16,8,RMSprop,800,0.1,BC_with_evidence,16,1,0.7711567870737986,0.1978142261505127,60.52611255645752,801,0.4051236819472956,0.46009316453280896,16,0.36603310512650306
100,64,16,8,RMSprop,800,0.1,BC_with_evidence,16,10,0.8418118831347975,0.10870468616485596,56.04890203475952,801,0.4051236819472956,0.46009316453280896,16,0.4366882011875019
100,64,16,8,RMSprop,800,0.1,BC_with_evidence,32,1,0.7089714762198467,0.08440303802490234,60.93096947669983,801,0.4051236819472956,0.46009316453280896,16,0.3038477942725511
100,64,16,8,RMSprop,800,0.1,BC_with_evidence,32,10,0.6216672082574983,0.015867233276367188,56.96345663070679,801,0.4051236819472956,0.46009316453280896,16,0.21654352631020274
100,64,16,8,nadam,200,0.001,BC_with_evidence,0,1,0.2733876669769336,-2.311028242111206,15.832802295684814,201,0.4051236819472956,0.46009316453280896,16,0.13173601497036197
100,64,16,8,nadam,200,0.001,BC_with_evidence,0,10,0.273049161432562,-2.3081579208374023,15.641131401062012,201,0.4051236819472956,0.46009316453280896,16,0.13207452051473356
100,64,16,8,nadam,200,0.001,BC_with_evidence,16,1,0.28000951552235864,-0.8490127325057983,15.431470394134521,201,0.4051236819472956,0.46009316453280896,16,0.12511416642493695
100,64,16,8,nadam,200,0.001,BC_with_evidence,16,10,0.27784354978290765,-0.9626528024673462,14.109802722930908,201,0.4051236819472956,0.46009316453280896,16,0.12728013216438794
100,64,16,8,nadam,200,0.001,BC_with_evidence,32,1,0.27191958666910293,-0.8819717168807983,13.838483810424805,201,0.4051236819472956,0.46009316453280896,16,0.13320409527819266
100,64,16,8,nadam,200,0.001,BC_with_evidence,32,10,0.27569101131196494,-0.7804008722305298,12.83638858795166,201,0.4051236819472956,0.46009316453280896,16,0.12943267063533065
100,64,16,8,nadam,200,0.005,BC_with_evidence,0,1,0.2874907910400363,-2.0704689025878906,16.578333616256714,201,0.4051236819472956,0.46009316453280896,16,0.11763289090725931
100,64,16,8,nadam,200,0.005,BC_with_evidence,0,10,0.28158666206655314,-2.8218586444854736,8.424790620803833,106,0.4051236819472956,0.46009316453280896,16,0.12353701988074245
100,64,16,8,nadam,200,0.005,BC_with_evidence,16,1,0.2912909363891577,-0.40377485752105713,15.404020309448242,201,0.4051236819472956,0.46009316453280896,16,0.11383274555813788
100,64,16,8,nadam,200,0.005,BC_with_evidence,16,10,0.30523022464531824,0.09459948539733887,17.216613292694092,201,0.4051236819472956,0.46009316453280896,16,0.09989345730197735
100,64,16,8,nadam,200,0.005,BC_with_evidence,32,1,0.3148237217743047,-0.28407251834869385,16.331053256988525,201,0.4051236819472956,0.46009316453280896,16,0.09029996017299091
100,64,16,8,nadam,200,0.005,BC_with_evidence,32,10,0.2948304034069739,-0.37563931941986084,16.020793199539185,201,0.4051236819472956,0.46009316453280896,16,0.11029327854032167
100,64,16,8,nadam,200,0.01,BC_with_evidence,0,1,0.29244840346352285,-2.6946218013763428,17.18510341644287,201,0.4051236819472956,0.46009316453280896,16,0.11267527848377273
100,64,16,8,nadam,200,0.01,BC_with_evidence,0,10,0.29263015726395675,-2.7387282848358154,16.422959804534912,201,0.4051236819472956,0.46009316453280896,16,0.11249352468333884
100,64,16,8,nadam,200,0.01,BC_with_evidence,16,1,0.31633482772919275,-0.18472468852996826,16.750598907470703,201,0.4051236819472956,0.46009316453280896,16,0.08878885421810284
100,64,16,8,nadam,200,0.01,BC_with_evidence,16,10,0.31215065614441434,-0.22325289249420166,15.628542423248291,201,0.4051236819472956,0.46009316453280896,16,0.09297302580288125
100,64,16,8,nadam,200,0.01,BC_with_evidence,32,1,0.2972328123445637,-0.15278732776641846,16.39282512664795,201,0.4051236819472956,0.46009316453280896,16,0.10789086960273186
100,64,16,8,nadam,200,0.01,BC_with_evidence,32,10,0.2686247491983235,-0.6895523071289062,16.095433473587036,201,0.4051236819472956,0.46009316453280896,16,0.13649893274897207
100,64,16,8,nadam,200,0.05,BC_with_evidence,0,1,0.29823283063188616,-3.2128701210021973,15.060513019561768,201,0.4051236819472956,0.46009316453280896,16,0.10689085131540943
100,64,16,8,nadam,200,0.05,BC_with_evidence,0,10,0.29961081365657133,-2.813342332839966,14.932611227035522,201,0.4051236819472956,0.46009316453280896,16,0.10551286829072426
100,64,16,8,nadam,200,0.05,BC_with_evidence,16,1,0.3680506149136652,-0.4606668949127197,13.435235500335693,201,0.4051236819472956,0.46009316453280896,16,0.03707306703363039
100,64,16,8,nadam,200,0.05,BC_with_evidence,16,10,0.5785838980988148,0.10616648197174072,10.973004341125488,201,0.4051236819472956,0.46009316453280896,16,0.17346021615151924
100,64,16,8,nadam,200,0.05,BC_with_evidence,32,1,0.5318939289157216,-0.2541772127151489,15.949389696121216,201,0.4051236819472956,0.46009316453280896,16,0.12677024696842604
100,64,16,8,nadam,200,0.05,BC_with_evidence,32,10,0.4124961095843424,-0.3044394254684448,16.640611171722412,201,0.4051236819472956,0.46009316453280896,16,0.007372427637046819
100,64,16,8,nadam,200,0.1,BC_with_evidence,0,1,0.336623824742871,-2.1435720920562744,16.098689317703247,201,0.4051236819472956,0.46009316453280896,16,0.06849985720442459
100,64,16,8,nadam,200,0.1,BC_with_evidence,0,10,0.4100957659769156,0.060559213161468506,16.075249671936035,201,0.4051236819472956,0.46009316453280896,16,0.004972084029620016
100,64,16,8,nadam,200,0.1,BC_with_evidence,16,1,0.4966253821749414,0.2536160945892334,16.380685806274414,201,0.4051236819472956,0.46009316453280896,16,0.09150170022764581
100,64,16,8,nadam,200,0.1,BC_with_evidence,16,10,0.5397926622228287,-0.07039535045623779,17.13788104057312,201,0.4051236819472956,0.46009316453280896,16,0.13466898027553315
100,64,16,8,nadam,200,0.1,BC_with_evidence,32,1,0.3860648934109389,-0.31124985218048096,16.728241205215454,201,0.4051236819472956,0.46009316453280896,16,0.019058788536356674
100,64,16,8,nadam,200,0.1,BC_with_evidence,32,10,0.4467133833560436,0.14325588941574097,15.930033445358276,201,0.4051236819472956,0.46009316453280896,16,0.041589701408748014
100,64,16,8,nadam,400,0.001,BC_with_evidence,0,1,0.2903995990277644,-1.3836555480957031,33.03063774108887,401,0.4051236819472956,0.46009316453280896,16,0.11472408291953118
100,64,16,8,nadam,400,0.001,BC_with_evidence,0,10,0.28279736430127533,-1.5808899402618408,30.575995445251465,401,0.4051236819472956,0.46009316453280896,16,0.12232631764602026
100,64,16,8,nadam,400,0.001,BC_with_evidence,16,1,0.28311967621287215,-0.8742700815200806,28.33970308303833,401,0.4051236819472956,0.46009316453280896,16,0.12200400573442344
100,64,16,8,nadam,400,0.001,BC_with_evidence,16,10,0.2920131070550715,-1.0301434993743896,24.021859645843506,401,0.4051236819472956,0.46009316453280896,16,0.11311057489222409
100,64,16,8,nadam,400,0.001,BC_with_evidence,32,1,0.2818515983431588,-0.7212085723876953,30.429189205169678,401,0.4051236819472956,0.46009316453280896,16,0.12327208360413677
100,64,16,8,nadam,400,0.001,BC_with_evidence,32,10,0.28766756850511277,-1.0317037105560303,32.93745732307434,401,0.4051236819472956,0.46009316453280896,16,0.11745611344218282
100,64,16,8,nadam,400,0.005,BC_with_evidence,0,1,0.27892845595622845,-2.4197840690612793,34.060548067092896,401,0.4051236819472956,0.46009316453280896,16,0.12619522599106714
100,64,16,8,nadam,400,0.005,BC_with_evidence,0,10,0.36731730213588776,-0.33470845222473145,32.72283577919006,401,0.4051236819472956,0.46009316453280896,16,0.03780637981140783
100,64,16,8,nadam,400,0.005,BC_with_evidence,16,1,0.3254360221110286,-0.13767719268798828,33.02967023849487,401,0.4051236819472956,0.46009316453280896,16,0.07968765983626697
100,64,16,8,nadam,400,0.005,BC_with_evidence,16,10,0.3099134587883551,-0.5188620090484619,30.430800199508667,401,0.4051236819472956,0.46009316453280896,16,0.09521022315894051
100,64,16,8,nadam,400,0.005,BC_with_evidence,32,1,0.31053759674865916,-0.703515887260437,27.15879249572754,401,0.4051236819472956,0.46009316453280896,16,0.09458608519863643
100,64,16,8,nadam,400,0.005,BC_with_evidence,32,10,0.25924190494600463,-0.5037264823913574,24.60503125190735,401,0.4051236819472956,0.46009316453280896,16,0.14588177700129096
100,64,16,8,nadam,400,0.01,BC_with_evidence,0,1,0.3911295138782549,0.18306052684783936,32.346657514572144,401,0.4051236819472956,0.46009316453280896,16,0.013994168069040691
100,64,16,8,nadam,400,0.01,BC_with_evidence,0,10,0.2963640607685743,-2.530778169631958,32.72638297080994,401,0.4051236819472956,0.46009316453280896,16,0.10875962117872129
100,64,16,8,nadam,400,0.01,BC_with_evidence,16,1,0.34784540368974104,0.07936966419219971,32.795382261276245,401,0.4051236819472956,0.46009316453280896,16,0.05727827825755455
100,64,16,8,nadam,400,0.01,BC_with_evidence,16,10,0.3404668206099515,-0.5417654514312744,32.73395609855652,401,0.4051236819472956,0.46009316453280896,16,0.06465686133734411
100,64,16,8,nadam,400,0.01,BC_with_evidence,32,1,0.27791452441286074,-0.1906754970550537,32.97002100944519,401,0.4051236819472956,0.46009316453280896,16,0.12720915753443485
100,64,16,8,nadam,400,0.01,BC_with_evidence,32,10,0.3921642076705564,-0.1293426752090454,32.38992094993591,401,0.4051236819472956,0.46009316453280896,16,0.012959474276739213
100,64,16,8,nadam,400,0.05,BC_with_evidence,0,1,0.39734857735624624,0.06632894277572632,31.331944942474365,401,0.4051236819472956,0.46009316453280896,16,0.007775104591049353
100,64,16,8,nadam,400,0.05,BC_with_evidence,0,10,0.3265441971941082,-2.425140857696533,28.6795756816864,401,0.4051236819472956,0.46009316453280896,16,0.07857948475318738
100,64,16,8,nadam,400,0.05,BC_with_evidence,16,1,0.4271913552321723,-0.17848992347717285,27.44049048423767,401,0.4051236819472956,0.46009316453280896,16,0.022067673284876688
100,64,16,8,nadam,400,0.05,BC_with_evidence,16,10,0.45316146580987254,-0.1751464605331421,33.32533001899719,401,0.4051236819472956,0.46009316453280896,16,0.048037783862576955
100,64,16,8,nadam,400,0.05,BC_with_evidence,32,1,0.48173705426738317,-0.13795220851898193,32.49494409561157,401,0.4051236819472956,0.46009316453280896,16,0.07661337232008758
100,64,16,8,nadam,400,0.05,BC_with_evidence,32,10,0.48773628994684504,-0.35511183738708496,34.020421504974365,401,0.4051236819472956,0.46009316453280896,16,0.08261260799954945
100,64,16,8,nadam,400,0.1,BC_with_evidence,0,1,0.39707668026828274,-0.20581698417663574,31.83786368370056,401,0.4051236819472956,0.46009316453280896,16,0.008047001679012844
100,64,16,8,nadam,400,0.1,BC_with_evidence,0,10,0.406691621395141,-0.04806399345397949,28.239305019378662,401,0.4051236819472956,0.46009316453280896,16,0.00156793944784539
100,64,16,8,nadam,400,0.1,BC_with_evidence,16,1,0.5349034771649068,0.10372954607009888,23.835643768310547,401,0.4051236819472956,0.46009316453280896,16,0.12977979521761124
100,64,16,8,nadam,400,0.1,BC_with_evidence,16,10,0.5780594274289957,0.07191658020019531,26.1484797000885,401,0.4051236819472956,0.46009316453280896,16,0.17293574548170015
100,64,16,8,nadam,400,0.1,BC_with_evidence,32,1,0.6338364701124333,0.21412557363510132,33.95432662963867,401,0.4051236819472956,0.46009316453280896,16,0.22871278816513768
100,64,16,8,nadam,400,0.1,BC_with_evidence,32,10,0.4956703838996311,-0.39389264583587646,33.121760845184326,401,0.4051236819472956,0.46009316453280896,16,0.0905467019523355
100,64,16,8,nadam,800,0.001,BC_with_evidence,0,1,0.2925445057084975,-1.5833306312561035,61.54749321937561,801,0.4051236819472956,0.46009316453280896,16,0.1125791762387981
100,64,16,8,nadam,800,0.001,BC_with_evidence,0,10,0.29036178954729003,-2.0157625675201416,57.03816080093384,801,0.4051236819472956,0.46009316453280896,16,0.11476189240000556
100,64,16,8,nadam,800,0.001,BC_with_evidence,16,1,0.2919283698031972,-0.4337354898452759,65.71401619911194,801,0.4051236819472956,0.46009316453280896,16,0.11319531214409839
100,64,16,8,nadam,800,0.001,BC_with_evidence,16,10,0.3021955912903975,-0.6223740577697754,65.53936839103699,801,0.4051236819472956,0.46009316453280896,16,0.10292809065689806
100,64,16,8,nadam,800,0.001,BC_with_evidence,32,1,0.27612033075548975,-0.6300618648529053,64.36638188362122,801,0.4051236819472956,0.46009316453280896,16,0.12900335119180584
100,64,16,8,nadam,800,0.001,BC_with_evidence,32,10,0.3016097438864851,-0.13201415538787842,56.06589388847351,801,0.4051236819472956,0.46009316453280896,16,0.1035139380608105
100,64,16,8,nadam,800,0.005,BC_with_evidence,0,1,0.3817939144128503,-0.23058176040649414,65.42446160316467,801,0.4051236819472956,0.46009316453280896,16,0.023329767534445267
100,64,16,8,nadam,800,0.005,BC_with_evidence,0,10,0.30388999284626006,-1.1643245220184326,64.98356914520264,801,0.4051236819472956,0.46009316453280896,16,0.10123368910103553
100,64,16,8,nadam,800,0.005,BC_with_evidence,16,1,0.3523200813087677,-0.1932682991027832,64.19351243972778,801,0.4051236819472956,0.46009316453280896,16,0.0528036006385279
100,64,16,8,nadam,800,0.005,BC_with_evidence,16,10,0.30684894502693544,-0.3177989721298218,56.92543363571167,801,0.4051236819472956,0.46009316453280896,16,0.09827473692036015
100,64,16,8,nadam,800,0.005,BC_with_evidence,32,1,0.3305942955788493,-0.5566353797912598,61.07698440551758,801,0.4051236819472956,0.46009316453280896,16,0.0745293863684463
100,64,16,8,nadam,800,0.005,BC_with_evidence,32,10,0.4148553393261668,-0.30565524101257324,65.40130162239075,801,0.4051236819472956,0.46009316453280896,16,0.009731657378871217
100,64,16,8,nadam,800,0.01,BC_with_evidence,0,1,0.2920375476632446,-3.4650588035583496,64.11447882652283,801,0.4051236819472956,0.46009316453280896,16,0.11308613428405101
100,64,16,8,nadam,800,0.01,BC_with_evidence,0,10,0.3612228689390819,-0.3672342300415039,59.23670434951782,801,0.4051236819472956,0.46009316453280896,16,0.04390081300821369
100,64,16,8,nadam,800,0.01,BC_with_evidence,16,1,0.3372136040955497,-0.03790640830993652,55.671467542648315,801,0.4051236819472956,0.46009316453280896,16,0.06791007785174591
100,64,16,8,nadam,800,0.01,BC_with_evidence,16,10,0.3014487726453909,-0.0997462272644043,65.94650149345398,801,0.4051236819472956,0.46009316453280896,16,0.1036749093019047
100,64,16,8,nadam,800,0.01,BC_with_evidence,32,1,0.416981647035276,-0.2687324285507202,65.22587537765503,801,0.4051236819472956,0.46009316453280896,16,0.011857965087980427
100,64,16,8,nadam,800,0.01,BC_with_evidence,32,10,0.37654458228329934,-0.09846627712249756,61.127047300338745,801,0.4051236819472956,0.46009316453280896,16,0.028579099663996244
100,64,16,8,nadam,800,0.05,BC_with_evidence,0,1,0.3678063536016808,-0.42830216884613037,57.99549341201782,801,0.4051236819472956,0.46009316453280896,16,0.0373173283456148
